MARA-MATNR	MARA-MTART	MARA-YYGTYPKURZB	MARA-ZZBCODE	MARA-ZZUPDKT	GD-TEXT_DE	GD-TEXT_EN	GD-TEXT_FR	GD-TEXT_IT	GD-TEXT_NL	GD-TEXT_PT	GD-TEXT_ES	GD-TEXT_FI	GD-TEXT_SV	IV-TEXT_DE	IV-TEXT_EN	IV-TEXT_FR	IV-TEXT_IT	IV-TEXT_NL	IV-TEXT_PT	IV-TEXT_ES	IV-TEXT_FI	IV-TEXT_SV	MARA-MEINS	MARA-SPART	MARA-MATKL	MARA-LABOR	MARA-BISMT	MARA-ZZNEUMT	MARA-ZZBOSCHMAT	MARA-PRDHA	MARA-MTPOS_MARA	MARA-ZZVORZTYP	MARA-BEGRU	MARC-MMSTA	MARC-MMSTD	MARA-ZZVWERK	MARA-BRGEW	MARA-NTGEW	MARA-GEWEI	MARA-VOLUM	MARA-VOLEH	MARA-GROES	MARA-NORMT	MARA-WRKST	MARA-KZUMW	MARA-YYGEXPDAT	MARA-ILOOS	MARA-ZEINR	MARA-ZEIAR	MARA-ZEIVR	MARA-BLATT	MARA-AESZN	MARA-ZEIFO	MARA-BLANZ	MVKE-AUMNG	MVKE-LFMNG	MVKE-SCMNG	MVKE-MVGR3	MARA-ZZRCL	MVKE-SCHME	MARC-HERKL	MARC-HERKR	MARC-STAWN	MARC-MAXLZ	MARC-LZEIH	MARC-ZZLOGKL	MARA-YYGPARTCAT1	MARA-YYGPARTCAT2	MATNR_ASCO	CCODE_ASCO
EM70A10046														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70001503														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70001966														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70002257														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70085796														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70077383														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70048252														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70084455														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70084160														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70106810														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70107309														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70113576														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70077427														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70086277														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70003290														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70003732														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70004333														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70004868														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70004869														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70107166														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70A11202														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70A10735														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005027														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70087262														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005047														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005171														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005180														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70107135														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70087271														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70114647														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70113804														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005654														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005689														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005719														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005743														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005748														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005789														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005796														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005800														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005809														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
EM70005822														15.05.2025: Item Status modified | Syteline-SAP syncronisation |	2025-05-15: Item Status modified | Syteline-SAP syncronisation |																		4000	AE																									QC01											
